new$orig
liv_000095_0015_pca321r_adapThresh_multiply$DLC297b_119_004r_0_A_pca321r_adapThresh_multiply
liv_000095_0015_pca321r_pcolor$DLC297b_119_004r_0_A_pca321r_pcolor
liv_000095_0015_pseudo_0505-0780$DLC297b_119_004r_0_A_pseudo_0505-0780
liv_000095_0015_ratio_by_0940$DLC297b_119_004r_0_A_ratio_by_0940
liv_000095_0015_sharpie_0505-0780$DLC297b_119_004r_0_A_sharpie_0505-0780
liv_000095_0020_color$DLC297b_133-162_005v_0_A_color
liv_000095_0020_pca321r$DLC297b_133-162_005v_0_A_pca321r
liv_000095_0020_pca321r_adapThresh_multiply$DLC297b_133-162_005v_0_A_pca321r_adapThresh_multiply
liv_000095_0020_pca621r$DLC297b_133-162_005v_0_A_pca621r
liv_000095_0020_pca621r_adapThresh_multiply$DLC297b_133-162_005v_0_A_pca621r_adapThresh_multiply
liv_000095_0020_pca621r_pcolor$DLC297b_133-162_005v_0_A_pca621r_pcolor
liv_000095_0020_pseudo_0505-0780$DLC297b_133-162_005v_0_A_pseudo_0505-0780
liv_000095_0020_ratio_by_0940$DLC297b_133-162_005v_0_A_ratio_by_0940
liv_000095_0020_sharpie_0505-0780$DLC297b_133-162_005v_0_A_sharpie_0505-0780
liv_000095_0022_color$DLC297b_135-160_006v_0_A_color
liv_000095_0022_pca621r$DLC297b_135-160_006v_0_A_pca621r
liv_000095_0022_pca621r_adapThresh_multiply$DLC297b_135-160_006v_0_A_pca621r_adapThresh_multiply
liv_000095_0022_pca621r_pcolor$DLC297b_135-160_006v_0_A_pca621r_pcolor
liv_000095_0022_pseudo_0505-0780$DLC297b_135-160_006v_0_A_pseudo_0505-0780
liv_000095_0022_ratio_by_0940$DLC297b_135-160_006v_0_A_ratio_by_0940
liv_000095_0022_sharpie_0505-0780$DLC297b_135-160_006v_0_A_sharpie_0505-0780
liv_000095_0024_color$DLC297b_137-158_007v_0_A_color
liv_000095_0024_pca321r$DLC297b_137-158_007v_0_A_pca321r
liv_000095_0024_pca321r_adapThresh_multiply$DLC297b_137-158_007v_0_A_pca321r_adapThresh_multiply
liv_000095_0024_pca321r_pcolor$DLC297b_137-158_007v_0_A_pca321r_pcolor
liv_000095_0024_pseudo_0505-0780$DLC297b_137-158_007v_0_A_pseudo_0505-0780
liv_000095_0024_ratio_by_0940$DLC297b_137-158_007v_0_A_ratio_by_0940
liv_000095_0024_sharpie_0505-0780$DLC297b_137-158_007v_0_A_sharpie_0505-0780
liv_000095_0026_color$DLC297b_139-156_008v_0_A_color
liv_000095_0026_pca621r$DLC297b_139-156_008v_0_A_pca621r
liv_000095_0026_pca621r_adapThresh_multiply$DLC297b_139-156_008v_0_A_pca621r_adapThresh_multiply
liv_000095_0026_pca621r_pcolor$DLC297b_139-156_008v_0_A_pca621r_pcolor
liv_000095_0026_pseudo_0505-0780$DLC297b_139-156_008v_0_A_pseudo_0505-0780
liv_000095_0026_ratio_by_0940$DLC297b_139-156_008v_0_A_ratio_by_0940
liv_000095_0026_sharpie_0505-0780$DLC297b_139-156_008v_0_A_sharpie_0505-0780
liv_000095_0028_color$DLC297b_141-154_009v_0_A_color
liv_000095_0028_pca321r$DLC297b_141-154_009v_0_A_pca321r
liv_000095_0028_pca321r_adapThresh_multiply$DLC297b_141-154_009v_0_A_pca321r_adapThresh_multiply
liv_000095_0028_pca321r_pcolor$DLC297b_141-154_009v_0_A_pca321r_pcolor
liv_000095_0028_pseudo_0505-0780$DLC297b_141-154_009v_0_A_pseudo_0505-0780
liv_000095_0028_ratio_by_0940$DLC297b_141-154_009v_0_A_ratio_by_0940
liv_000095_0028_sharpie_0505-0780$DLC297b_141-154_009v_0_A_sharpie_0505-0780
liv_000095_0030_color$DLC297b_143-152_010v_0_A_color
liv_000095_0030_pca621r$DLC297b_143-152_010v_0_A_pca621r
liv_000095_0030_pca621r_adapThresh_multiply$DLC297b_143-152_010v_0_A_pca621r_adapThresh_multiply
liv_000095_0030_pca621r_pcolor$DLC297b_143-152_010v_0_A_pca621r_pcolor
liv_000095_0030_pseudo_0505-0780$DLC297b_143-152_010v_0_A_pseudo_0505-0780
liv_000095_0030_ratio_by_0940$DLC297b_143-152_010v_0_A_ratio_by_0940
liv_000095_0030_sharpie_0505-0780$DLC297b_143-152_010v_0_A_sharpie_0505-0780
liv_000095_0032_color$DLC297b_145-150_011v_0_A_color
liv_000095_0032_pca421r$DLC297b_145-150_011v_0_A_pca421r
liv_000095_0032_pca421r_adapThresh_multiply$DLC297b_145-150_011v_0_A_pca421r_adapThresh_multiply
liv_000095_0032_pca421r_pcolor$DLC297b_145-150_011v_0_A_pca421r_pcolor
liv_000095_0032_pca621r$DLC297b_145-150_011v_0_A_pca621r
liv_000095_0032_pca621r_adapThresh_multiply$DLC297b_145-150_011v_0_A_pca621r_adapThresh_multiply
liv_000095_0032_pca621r_pcolor$DLC297b_145-150_011v_0_A_pca621r_pcolor
liv_000095_0032_pseudo_0505-0780$DLC297b_145-150_011v_0_A_pseudo_0505-0780
liv_000095_0032_ratio_by_0940$DLC297b_145-150_011v_0_A_ratio_by_0940
liv_000095_0032_sharpie_0505-0780$DLC297b_145-150_011v_0_A_sharpie_0505-0780
liv_000095_0034_color$DLC297b_147-148_012v_0_B_color
liv_000095_0034_pca321r$DLC297b_147-148_012v_0_B_pca321r
liv_000095_0034_pca321r_adapThresh_multiply$DLC297b_147-148_012v_0_B_pca321r_adapThresh_multiply
liv_000095_0034_pca321r_pcolor$DLC297b_147-148_012v_0_B_pca321r_pcolor
liv_000095_0034_pseudo_0505-0780$DLC297b_147-148_012v_0_B_pseudo_0505-0780
liv_000095_0034_ratio_by_0940$DLC297b_147-148_012v_0_B_ratio_by_0940
liv_000095_0034_sharpie_0505-0780$DLC297b_147-148_012v_0_B_sharpie_0505-0780
liv_000095_0033_color$DLC297b_149-146_012r_0_A_color
liv_000095_0033_pca721r$DLC297b_149-146_012r_0_A_pca721r
liv_000095_0033_pca721r_adapThresh_multiply$DLC297b_149-146_012r_0_A_pca721r_adapThresh_multiply
liv_000095_0033_pca721r_pcolor$DLC297b_149-146_012r_0_A_pca721r_pcolor
liv_000095_0033_pseudo_0505-0780$DLC297b_149-146_012r_0_A_pseudo_0505-0780
liv_000095_0033_ratio_by_0940$DLC297b_149-146_012r_0_A_ratio_by_0940
liv_000095_0033_sharpie_0505-0780$DLC297b_149-146_012r_0_A_sharpie_0505-0780
liv_000095_0031_color$DLC297b_151-144_011r_0_A_color
liv_000095_0031_pca621r$DLC297b_151-144_011r_0_A_pca621r
liv_000095_0031_pca621r_adapThresh_multiply$DLC297b_151-144_011r_0_A_pca621r_adapThresh_multiply
liv_000095_0031_pca621r_pcolor$DLC297b_151-144_011r_0_A_pca621r_pcolor
liv_000095_0031_pseudo_0505-0780$DLC297b_151-144_011r_0_A_pseudo_0505-0780
liv_000095_0031_ratio_by_0940$DLC297b_151-144_011r_0_A_ratio_by_0940
liv_000095_0031_sharpie_0505-0780$DLC297b_151-144_011r_0_A_sharpie_0505-0780
liv_000095_0029_color$DLC297b_153-142_010r_0_B_color
liv_000095_0029_pca421r$DLC297b_153-142_010r_0_B_pca421r
liv_000095_0029_pca421r_adapThresh_multiply$DLC297b_153-142_010r_0_B_pca421r_adapThresh_multiply
liv_000095_0029_pca421r_pcolor$DLC297b_153-142_010r_0_B_pca421r_pcolor
liv_000095_0029_pseudo_0505-0780$DLC297b_153-142_010r_0_B_pseudo_0505-0780
liv_000095_0029_ratio_by_0940$DLC297b_153-142_010r_0_B_ratio_by_0940
liv_000095_0029_sharpie_0505-0780$DLC297b_153-142_010r_0_B_sharpie_0505-0780
liv_000095_0027_color$DLC297b_155-140_009r_0_A_color
liv_000095_0027_pca721r$DLC297b_155-140_009r_0_A_pca721r
liv_000095_0027_pca721r_adapThresh_multiply$DLC297b_155-140_009r_0_A_pca721r_adapThresh_multiply
liv_000095_0027_pca721r_pcolor$DLC297b_155-140_009r_0_A_pca721r_pcolor
liv_000095_0027_pseudo_0505-0780$DLC297b_155-140_009r_0_A_pseudo_0505-0780
liv_000095_0027_ratio_by_0940$DLC297b_155-140_009r_0_A_ratio_by_0940
liv_000095_0027_sharpie_0505-0780$DLC297b_155-140_009r_0_A_sharpie_0505-0780
liv_000095_0025_color$DLC297b_157-138_008r_0_A_color
liv_000095_0025_pca721r$DLC297b_157-138_008r_0_A_pca721r
liv_000095_0025_pca721r_adapThresh_multiply$DLC297b_157-138_008r_0_A_pca721r_adapThresh_multiply
liv_000095_0025_pca721r_pcolor$DLC297b_157-138_008r_0_A_pca721r_pcolor
liv_000095_0025_pseudo_0505-0780$DLC297b_157-138_008r_0_A_pseudo_0505-0780
liv_000095_0025_ratio_by_0940$DLC297b_157-138_008r_0_A_ratio_by_0940
liv_000095_0025_sharpie_0505-0780$DLC297b_157-138_008r_0_A_sharpie_0505-0780
liv_000095_0023_color$DLC297b_159-136_007r_0_A_color
liv_000095_0023_pca621r$DLC297b_159-136_007r_0_A_pca621r
liv_000095_0023_pca621r_adapThresh_multiply$DLC297b_159-136_007r_0_A_pca621r_adapThresh_multiply
liv_000095_0023_pca621r_pcolor$DLC297b_159-136_007r_0_A_pca621r_pcolor
liv_000095_0023_pseudo_0505-0780$DLC297b_159-136_007r_0_A_pseudo_0505-0780
liv_000095_0023_ratio_by_0940$DLC297b_159-136_007r_0_A_ratio_by_0940
liv_000095_0023_sharpie_0505-0780$DLC297b_159-136_007r_0_A_sharpie_0505-0780
liv_000095_0021_color$DLC297b_161-134_006r_0_A_color
liv_000095_0021_pca421r$DLC297b_161-134_006r_0_A_pca421r
liv_000095_0021_pca421r_adapThresh_multiply$DLC297b_161-134_006r_0_A_pca421r_adapThresh_multiply
liv_000095_0021_pca421r_pcolor$DLC297b_161-134_006r_0_A_pca421r_pcolor
liv_000095_0021_pseudo_0505-0780$DLC297b_161-134_006r_0_A_pseudo_0505-0780
liv_000095_0021_ratio_by_0940$DLC297b_161-134_006r_0_A_ratio_by_0940
liv_000095_0021_sharpie_0505-0780$DLC297b_161-134_006r_0_A_sharpie_0505-0780
liv_000095_0019_color$DLC297b_163-132_005r_0_A_color
liv_000095_0019_pca721r$DLC297b_163-132_005r_0_A_pca721r
liv_000095_0019_pca721r_adapThresh_multiply$DLC297b_163-132_005r_0_A_pca721r_adapThresh_multiply
liv_000095_0019_pca721r_pcolor$DLC297b_163-132_005r_0_A_pca721r_pcolor
liv_000095_0019_pseudo_0505-0780$DLC297b_163-132_005r_0_A_pseudo_0505-0780
liv_000095_0019_ratio_by_0940$DLC297b_163-132_005r_0_A_ratio_by_0940
liv_000095_0019_sharpie_0505-0780$DLC297b_163-132_005r_0_A_sharpie_0505-0780
liv_000095_0002_color$DLC297c_103-132_001v_0_A_color
liv_000095_0002_pca621r$DLC297c_103-132_001v_0_A_pca621r
liv_000095_0002_pca621r_adapThresh_multiply$DLC297c_103-132_001v_0_A_pca621r_adapThresh_multiply
liv_000095_0002_pca621r_pcolor$DLC297c_103-132_001v_0_A_pca621r_pcolor
liv_000095_0002_pseudo_0505-0780$DLC297c_103-132_001v_0_A_pseudo_0505-0780
liv_000095_0002_ratio_by_0940$DLC297c_103-132_001v_0_A_ratio_by_0940
liv_000095_0002_sharpie_0505-0780$DLC297c_103-132_001v_0_A_sharpie_0505-0780
liv_000095_0004_color$DLC297c_105-130_002v_0_A_color
liv_000095_0004_pca621r$DLC297c_105-130_002v_0_A_pca621r
liv_000095_0004_pca621r_adapThresh_multiply$DLC297c_105-130_002v_0_A_pca621r_adapThresh_multiply
liv_000095_0004_pca621r_pcolor$DLC297c_105-130_002v_0_A_pca621r_pcolor
liv_000095_0004_pseudo_0505-0780$DLC297c_105-130_002v_0_A_pseudo_0505-0780
liv_000095_0004_ratio_by_0940$DLC297c_105-130_002v_0_A_ratio_by_0940
liv_000095_0004_sharpie_0505-0780$DLC297c_105-130_002v_0_A_sharpie_0505-0780
liv_000095_0006_color$DLC297c_107-128_003v_0_A_color
liv_000095_0006_pca621r$DLC297c_107-128_003v_0_A_pca621r
liv_000095_0006_pca621r_adapThresh_multiply$DLC297c_107-128_003v_0_A_pca621r_adapThresh_multiply
liv_000095_0006_pca621r_pcolor$DLC297c_107-128_003v_0_A_pca621r_pcolor
liv_000095_0006_pseudo_0505-0780$DLC297c_107-128_003v_0_A_pseudo_0505-0780
liv_000095_0006_ratio_by_0940$DLC297c_107-128_003v_0_A_ratio_by_0940
liv_000095_0006_sharpie_0505-0780$DLC297c_107-128_003v_0_A_sharpie_0505-0780
liv_000095_0008_color$DLC297c_109-126_004v_0_A_color
liv_000095_0008_pca621r$DLC297c_109-126_004v_0_A_pca621r
liv_000095_0008_pca621r_adapThresh_multiply$DLC297c_109-126_004v_0_A_pca621r_adapThresh_multiply
liv_000095_0008_pca621r_pcolor$DLC297c_109-126_004v_0_A_pca621r_pcolor
liv_000095_0008_pseudo_0505-0780$DLC297c_109-126_004v_0_A_pseudo_0505-0780
liv_000095_0008_ratio_by_0940$DLC297c_109-126_004v_0_A_ratio_by_0940
liv_000095_0008_sharpie_0505-0780$DLC297c_109-126_004v_0_A_sharpie_0505-0780
liv_000095_0008_raking_irdiff$DLC297c_109-126_004v_0_B_raking_irdiff
liv_000095_0010_color$DLC297c_111-124_005v_0_A_color
liv_000095_0010_pca621r$DLC297c_111-124_005v_0_A_pca621r
liv_000095_0010_pca621r_adapThresh_multiply$DLC297c_111-124_005v_0_A_pca621r_adapThresh_multiply
liv_000095_0010_pca621r_pcolor$DLC297c_111-124_005v_0_A_pca621r_pcolor
liv_000095_0010_pseudo_0505-0780$DLC297c_111-124_005v_0_A_pseudo_0505-0780
liv_000095_0010_ratio_by_0940$DLC297c_111-124_005v_0_A_ratio_by_0940
liv_000095_0010_sharpie_0505-0780$DLC297c_111-124_005v_0_A_sharpie_0505-0780
liv_000095_0012_color$DLC297c_113-122_006v_0_A_color
liv_000095_0012_pca621r$DLC297c_113-122_006v_0_A_pca621r
liv_000095_0012_pca621r_adapThresh_multiply$DLC297c_113-122_006v_0_A_pca621r_adapThresh_multiply
liv_000095_0012_pca621r_pcolor$DLC297c_113-122_006v_0_A_pca621r_pcolor
liv_000095_0012_pseudo_0505-0780$DLC297c_113-122_006v_0_A_pseudo_0505-0780
liv_000095_0012_ratio_by_0940$DLC297c_113-122_006v_0_A_ratio_by_0940
liv_000095_0012_sharpie_0505-0780$DLC297c_113-122_006v_0_A_sharpie_0505-0780
liv_000095_0014_color$DLC297c_115-120_007v_0_A_color
liv_000095_0014_pca621r$DLC297c_115-120_007v_0_A_pca621r
liv_000095_0014_pca621r_adapThresh_multiply$DLC297c_115-120_007v_0_A_pca621r_adapThresh_multiply
liv_000095_0014_pca621r_pcolor$DLC297c_115-120_007v_0_A_pca621r_pcolor
liv_000095_0014_pseudo_0505-0780$DLC297c_115-120_007v_0_A_pseudo_0505-0780
liv_000095_0014_ratio_by_0940$DLC297c_115-120_007v_0_A_ratio_by_0940
liv_000095_0014_sharpie_0505-0780$DLC297c_115-120_007v_0_A_sharpie_0505-0780
liv_000095_0013_color$DLC297c_121-114_007r_0_A_color
liv_000095_0013_pca621r$DLC297c_121-114_007r_0_A_pca621r
liv_000095_0013_pca621r_adapThresh_multiply$DLC297c_121-114_007r_0_A_pca621r_adapThresh_multiply
liv_000095_0013_pca621r_pcolor$DLC297c_121-114_007r_0_A_pca621r_pcolor
liv_000095_0013_pseudo_0505-0780$DLC297c_121-114_007r_0_A_pseudo_0505-0780
liv_000095_0013_ratio_by_0940$DLC297c_121-114_007r_0_A_ratio_by_0940
liv_000095_0013_sharpie_0505-0780$DLC297c_121-114_007r_0_A_sharpie_0505-0780
liv_000095_0011_color$DLC297c_123-112_006r_0_A_color
liv_000095_0011_pca621r$DLC297c_123-112_006r_0_A_pca621r
liv_000095_0011_pca621r_adapThresh_multiply$DLC297c_123-112_006r_0_A_pca621r_adapThresh_multiply
liv_000095_0011_pca621r_pcolor$DLC297c_123-112_006r_0_A_pca621r_pcolor
liv_000095_0011_pseudo_0505-0780$DLC297c_123-112_006r_0_A_pseudo_0505-0780
liv_000095_0011_ratio_by_0940$DLC297c_123-112_006r_0_A_ratio_by_0940
liv_000095_0011_sharpie_0505-0780$DLC297c_123-112_006r_0_A_sharpie_0505-0780
liv_000095_0009_color$DLC297c_125-110_005r_0_A_color
liv_000095_0009_pca621r$DLC297c_125-110_005r_0_A_pca621r
liv_000095_0009_pca621r_adapThresh_multiply$DLC297c_125-110_005r_0_A_pca621r_adapThresh_multiply
liv_000095_0009_pca621r_pcolor$DLC297c_125-110_005r_0_A_pca621r_pcolor
liv_000095_0009_pseudo_0505-0780$DLC297c_125-110_005r_0_A_pseudo_0505-0780
liv_000095_0009_ratio_by_0940$DLC297c_125-110_005r_0_A_ratio_by_0940
liv_000095_0009_sharpie_0505-0780$DLC297c_125-110_005r_0_A_sharpie_0505-0780
liv_000095_0007_color$DLC297c_127-108_004r_0_A_color
liv_000095_0007_pca621r$DLC297c_127-108_004r_0_A_pca621r
liv_000095_0007_pca621r_adapThresh_multiply$DLC297c_127-108_004r_0_A_pca621r_adapThresh_multiply
liv_000095_0007_pca621r_pcolor$DLC297c_127-108_004r_0_A_pca621r_pcolor
liv_000095_0007_pseudo_0505-0780$DLC297c_127-108_004r_0_A_pseudo_0505-0780
liv_000095_0007_ratio_by_0940$DLC297c_127-108_004r_0_A_ratio_by_0940
liv_000095_0007_sharpie_0505-0780$DLC297c_127-108_004r_0_A_sharpie_0505-0780
liv_000095_0005_color$DLC297c_129-106_003r_0_A_color
liv_000095_0005_pca621r$DLC297c_129-106_003r_0_A_pca621r
liv_000095_0005_pca621r_adapThresh_multiply$DLC297c_129-106_003r_0_A_pca621r_adapThresh_multiply
liv_000095_0005_pca621r_pcolor$DLC297c_129-106_003r_0_A_pca621r_pcolor
liv_000095_0005_pseudo_0505-0780$DLC297c_129-106_003r_0_A_pseudo_0505-0780
liv_000095_0005_ratio_by_0940$DLC297c_129-106_003r_0_A_ratio_by_0940
liv_000095_0005_sharpie_0505-0780$DLC297c_129-106_003r_0_A_sharpie_0505-0780
liv_000095_0003_color$DLC297c_131-104_002r_0_A_color
liv_000095_0003_intercept$DLC297c_131-104_002r_0_A_intercept
liv_000095_0003_pca621r$DLC297c_131-104_002r_0_A_pca621r
liv_000095_0003_pca621r_adapThresh_multiply$DLC297c_131-104_002r_0_A_pca621r_adapThresh_multiply
liv_000095_0003_pca621r_pcolor$DLC297c_131-104_002r_0_A_pca621r_pcolor
liv_000095_0003_pseudo_0505-0780$DLC297c_131-104_002r_0_A_pseudo_0505-0780
liv_000095_0003_ratio_by_0940$DLC297c_131-104_002r_0_A_ratio_by_0940
liv_000095_0003_sharpie_0505-0780$DLC297c_131-104_002r_0_A_sharpie_0505-0780
liv_000095_0001_color$DLC297c_133-102_001r_0_A_color
liv_000095_0001_pca621r$DLC297c_133-102_001r_0_A_pca621r
liv_000095_0001_pca621r_adapThresh_multiply$DLC297c_133-102_001r_0_A_pca621r_adapThresh_multiply
liv_000095_0001_pca621r_pcolor$DLC297c_133-102_001r_0_A_pca621r_pcolor
liv_000095_0001_pseudo_0505-0780$DLC297c_133-102_001r_0_A_pseudo_0505-0780
liv_000095_0001_ratio_by_0940$DLC297c_133-102_001r_0_A_ratio_by_0940
liv_000095_0001_sharpie_0505-0780$DLC297c_133-102_001r_0_A_sharpie_0505-0780
